afarski (aa)
abhaski (ab)
acehneski (ace)
akoli (ach)
adangmejski (ada)
adigejski (ady)
avestanski (ae)
afrikans (af)
afrihili (afh)
aghem (agq)
ainu (ain)
akan (ak)
akadijski (akk)
aleutski (ale)
južni altai (alt)
amharski (am)
aragonski (an)
staroengleski (ang)
angika (anp)
arapski (ar)
moderni standardni arapski (ar_001)
aramejski (arc)
mapuški (arn)
arapaho (arp)
aravak (arw)
asamski (as)
asu (asa)
asturijski (ast)
avarski (av)
avadhi (awa)
ajmara (ay)
azerbejdžanski (az)
baškirski (ba)
baluči (bal)
balinezijski (ban)
basa (bas)
bamunski (bax)
gomala (bbj)
bjeloruski (be)
beja (bej)
bemba (bem)
bena (bez)
bafut (bfd)
bugarski (bg)
zapadni belučki (bgn)
bojpuri (bho)
bislama (bi)
bikol (bik)
bini (bin)
kom (bkm)
siksika (bla)
bambara (bm)
bengalski (bn)
tibetanski (bo)
bretonski (br)
braj (bra)
bodo (brx)
bosanski (bs)
akoski (bss)
buriat (bua)
bugiški (bug)
bulu (bum)
blin (byn)
medumba (byv)
katalonski (ca)
kado (cad)
karipski (car)
kajuga (cay)
atsam (cch)
čečenski (ce)
cebuano (ceb)
čiga (cgg)
čamoro (ch)
čibča (chb)
čagatai (chg)
čukeski (chk)
mari (chm)
činukski žargon (chn)
čoktav (cho)
čipvijanski (chp)
čiroki (chr)
čejenski (chy)
centralnokurdski (ckb)
korzikanski (co)
koptski (cop)
kri (cr)
krimski turski (crh)
seselva kreolski francuski (crs)
češki (cs)
kašubijanski (csb)
staroslavenski (cu)
čuvaški (cv)
velški (cy)
danski (da)
dakota (dak)
dargva (dar)
taita (dav)
njemački (de)
gornjonjemački (Švicarska) (de_CH)
delaver (del)
slave (den)
dogrib (dgr)
dinka (din)
zarma (dje)
dogri (doi)
donjolužičkosrpski (dsb)
duala (dua)
srednjovjekovni holandski (dum)
divehi (dv)
jola-foni (dyo)
diula (dyu)
džonga (dz)
dazaga (dzg)
embu (ebu)
eve (ee)
efik (efi)
staroegipatski (egy)
ekajuk (eka)
grčki (el)
elamitski (elx)
engleski (en)
srednjovjekovni engleski (enm)
esperanto (eo)
španski (es)
estonski (et)
baskijski (eu)
evondo (ewo)
perzijski (fa)
fang (fan)
fanti (fat)
fulah (ff)
finski (fi)
filipino (fil)
fidžijski (fj)
farski (fo)
fon (fon)
francuski (fr)
srednjovjekovni francuski (frm)
starofrancuski (fro)
sjeverni frizijski (frr)
istočnofrizijski (frs)
friulijski (fur)
zapadni frizijski (fy)
irski (ga)
ga (gaa)
gagauški (gag)
gajo (gay)
gbaja (gba)
škotski galski (gd)
staroetiopski (gez)
gilbertski (gil)
galicijski (gl)
srednjovjekovni gornjonjemački (gmh)
gvarani (gn)
staronjemački (goh)
gondi (gon)
gorontalo (gor)
gotski (got)
grebo (grb)
starogrčki (grc)
njemački (Švicarska) (gsw)
gudžarati (gu)
gusi (guz)
manks (gv)
gvičin (gwi)
hausa (ha)
haida (hai)
havajski (haw)
hebrejski (he)
hindu (hi)
hiligajnon (hil)
hitite (hit)
hmong (hmn)
hiri motu (ho)
hrvatski (hr)
gornjolužičkosrpski (hsb)
haićanski (ht)
mađarski (hu)
hupa (hup)
armenski (hy)
herero (hz)
interlingva (ia)
iban (iba)
ibibio (ibb)
indonezijski (id)
interlingve (ie)
igbo (ig)
sičuan ji (ii)
