Afar (aa)
Abchazisch (ab)
Atjees (ace)
Akoli (ach)
Adangme (ada)
Adyghe (ady)
Avestisch (ae)
Afrikaans (af)
Afrihili (afh)
Aghem (agq)
Ainu (ain)
Akan (ak)
Akkadisch (akk)
Aleut (ale)
Zuid-Altaïsch (alt)
Amhaars (am)
Aragonees (an)
Oudengels (ang)
Angika (anp)
Arabisch (ar)
Modern standaard Arabisch (ar_001)
Aramees (arc)
Araukaans (arn)
Arapaho (arp)
Arawak (arw)
Assamees (as)
Asu (asa)
Asturisch (ast)
Avarisch (av)
Awadhi (awa)
Aymara (ay)
Azerbeidzjaans (az)
Basjkiers (ba)
Baloetsji (bal)
Balinees (ban)
Basa (bas)
Bamoun (bax)
Ghomala' (bbj)
Wit-Russisch (be)
Beja (bej)
Bemba (bem)
Bena (bez)
Bafut (bfd)
Bulgaars (bg)
Bhojpuri (bho)
Bislama (bi)
Bikol (bik)
Bini (bin)
Kom (bkm)
Siksika (bla)
Bambara (bm)
Bengaals (bn)
Tibetaans (bo)
Bretons (br)
Braj (bra)
Bodo (brx)
Bosnisch (bs)
Akoose (bss)
Buriat (bua)
Buginees (bug)
Bulu (bum)
Blin (byn)
Medumba (byv)
Catalaans (ca)
Caddo (cad)
Caribisch (car)
Cayuga (cay)
Atsam (cch)
Tsjetsjeens (ce)
Cebuano (ceb)
Chiga (cgg)
Chamorro (ch)
Chibcha (chb)
Chagatai (chg)
Chuukees (chk)
Mari (chm)
Chinook-jargon (chn)
Choctaw (cho)
Chipewyan (chp)
Cherokee (chr)
Cheyenne (chy)
Soranî (ckb)
Corsicaans (co)
Koptisch (cop)
Cree (cr)
Krim-Tataars (crh)
Tsjechisch (cs)
Kasjoebisch (csb)
Kerkslavisch (cu)
Tsjoevasjisch (cv)
Welsh (cy)
Deens (da)
Dakota (dak)
Dargwa (dar)
Taita (dav)
Duits (de)
Oostenrijks Duits (de_AT)
Zwitsers Hoogduits (de_CH)
Delaware (del)
Slave (den)
Dogrib (dgr)
